,product_id,tag
3144,01E4RTNFZZED959G7K96NN0EPG,"['daytonight', 'weekend']"
3145,01E4RTPXC0QR29PF54X0KG9ABR,"['daytonight', 'weekend']"
3146,01E4RTP75HGVSDPHM9WQ366QW9,"['daytonight', 'weekend']"
3147,01E4RTNRBE86X29VJ18SZ4VEZ1,"['daytonight', 'weekend']"
3148,01E4RTPVDAG5NRZGXG7G6MWHKF,"['daytonight', 'weekend']"
3149,01E4RVCE0WKFQR3MFA08DBG8P8,"['daytonight', 'weekend']"
3150,01E4RVNFJY5ZWAJ49VM9FCKG34,"['work', 'daytonight', 'weekend']"
3151,01E4RVN88DNRDQG0TFV9Y88WXK,"['daytonight', 'weekend']"
3152,01E4RV59Q8EQ0B5C14TKQZ3Z2V,"['daytonight', 'weekend']"
3153,01E4RV4DHPMFKYE4KRV033Q4A2,"['work', 'daytonight', 'weekend']"
3154,01E4RVPK7JS9977A2E2VTN2PTW,"['nightout', 'daytonight', 'weekend']"
3155,01E4RV8XEAPA4DJ12A5DX82T22,"['daytonight', 'weekend']"
3156,01E4RVA4G01X6705YB4AK4GE7M,"['work', 'daytonight', 'weekend']"
3157,01E4RVAF4T0AYS8CYAT6GAPB6C,"['daytonight', 'weekend']"
3158,01E4RVQY387PP1XTDV3ZTF9EX1,"['work', 'daytonight', 'weekend']"
3159,01E4RVQEC203GTMZQG3V3WC8E9,"['daytonight', 'weekend']"
3160,01E4RVR5H59NH0XCXDHV5W42ZP,"['daytonight', 'weekend']"
3161,01E4RVBBRW20ME7SKEFV4YNEQA,"['daytonight', 'weekend']"
3162,01E4RVC8BZTEBT38BN87JD200Q,"['daytonight', 'weekend']"
3163,01E4RV9R10NCM34MZ81NCYGRKG,"['daytonight', 'weekend']"
3164,01E4RVCK0BKF33X6KWF4Z3HRJP,"['work', 'daytonight', 'weekend']"
3165,01E4RVRFTFXPTYBR3D8DEPV0YF,"['daytonight', 'weekend']"
3166,01E4RVQ4B2XH0JMY96K41FEMTB,"['nightout', 'daytonight', 'weekend']"
3167,01E4RVBFFN89MM9MR6APW70YBA,"['daytonight', 'weekend']"
3168,01E4RVD260ZK9E7MBRD6WY3MM9,"['daytonight', 'weekend']"
3169,01E4RVDSR8A3Q2S6NZA1G6EWAP,"['work', 'daytonight', 'weekend', 'coldweather']"
3170,01E4RV9ETB9MTCD5RWCP786Z37,"['daytonight', 'weekend']"
3171,01E4RVB5ZNM1PJFHT2DBWGCKSY,"['daytonight', 'weekend']"
3172,01E4RVBNMXEEJPR98KF17A1WN2,"['work', 'daytonight', 'weekend']"
3173,01E4RVT9CBFZQG0RDTP15DWD1F,"['daytonight', 'weekend']"
3174,01E4RVPZH7RTDJW5GAAWTH4050,"['daytonight', 'weekend']"
3175,01E4RVAPYMPJAQB1VVH04Q82F0,"['daytonight', 'weekend']"
3176,01E4RV8RDBP6R2M90D8XA9PQY6,"['daytonight', 'weekend']"
3177,01E4RV83RFGHA6YYH6KEQ8VY3P,"['nightout', 'daytonight', 'weekend']"
3178,01E4RVHRTGN19PG08CDGR2G95M,"['daytonight', 'weekend']"
3179,01E4RVH4Q6E405W4XGGXRRMCDQ,"['daytonight', 'weekend']"
3180,01E4RVJAGKVGTY0K5YYW9ZMQSX,"['daytonight', 'weekend']"
3181,01E4RW1RBKRN980WE42VVQM0R2,"['daytonight', 'weekend']"
3182,01E4RVYG5AVYTPDWM9YA3BQR5P,"['work', 'daytonight', 'weekend']"
3183,01E4RW1AP3G6B1W980HCMSZ20Z,"['daytonight', 'weekend']"
3184,01E4RW2FJ67SNAB1HPC1NZKPNV,"['daytonight', 'weekend']"
3185,01E4RW24RGA66FA5XCS425X38B,"['daytonight', 'weekend']"
3186,01E4RW0C0RCV7PKWFJRW81RN4J,"['daytonight', 'weekend']"
3187,01E4RW1VWA96MV8M7GREM166MF,"['daytonight', 'weekend']"
3188,01E4RW0T16DTYA4XC3PX84CKH0,"['daytonight', 'weekend']"
3189,01E4RW1JMXC56C35TYMKAYQ29E,"['daytonight', 'weekend']"
3190,01E4RVMVC1NXE9FBS6X5HQEXB1,"['daytonight', 'weekend']"
3191,01E4RW25Y8ZF6WKZRE50Y6SKH5,"['daytonight', 'weekend']"
3192,01E4RVK1YFQ52T61BRX55WZKK6,"['work', 'daytonight', 'weekend']"
3193,01E4RVXVYCYRBVJG71TKPV3H2W,"['daytonight', 'weekend']"
3194,01E4RV29GQSATQ76JW82SHMSPC,"['daytonight', 'weekend']"
3195,01E4RV6RVFZ6T1ZT0266PCZR07,"['daytonight', 'weekend']"
3196,01E4RVJNQZYG4K7B71Q3KY5Q6C,"['daytonight', 'weekend']"
3197,01E4RTSGRJN98DPWFK27GQ0E8Q,"['daytonight', 'weekend']"
3198,01E4RV5B5E4M7B5WB8Z998K8VA,"['daytonight', 'weekend']"
3199,01E4RV3MF0TP3JCZ9KS5P435DN,"['daytonight', 'weekend']"
3200,01E4RV8EYTM6ZYW1ZHVGW640PJ,"['daytonight', 'weekend']"
3201,01E4RVMHKXV1T2DKHCWEA0QCSW,"['daytonight', 'weekend']"
3202,01E4RV40C1THASBZ20MT623HG9,"['daytonight', 'weekend']"
3203,01E4RTVKN5N9V0DB5ZY2TWVHS6,"['daytonight', 'weekend']"
3204,01E4RV2H43VG3TXP9M7CMD2R79,"['work', 'daytonight']"
3205,01E4RV9617497ZAPYG8X8T866F,"['daytonight', 'weekend']"
3206,01E4RTRM7Z91HJB79RVT2PF5VC,"['daytonight', 'weekend']"
3207,01E4RV8JS2C1R1PKB6A3HFHEF6,"['daytonight', 'weekend']"
3208,01E4RV9T4X0TW9JJDG593ZFBFA,"['daytonight', 'weekend']"
3209,01E4RTTE54Y17T3XV3AXNXA2QJ,"['daytonight', 'weekend']"
3210,01E4RTWRVQQPGNAKMHBP2GR6J1,"['daytonight', 'weekend']"
3211,01E4RTRQBKS48P5JV2DW97MW2Z,"['nightout', 'daytonight', 'weekend']"
3212,01E4RTTHB2BFZGSR3FZR503ZH1,"['daytonight', 'weekend']"
3213,01E4RTXPEKX2DQYMNP0ZXP8HTD,"['daytonight', 'weekend']"
3214,01E4RTS086B5K852W4T5YWJBDD,"['daytonight', 'weekend']"
3215,01E4RTSNT4KH6PGVMWFAMJFWTK,"['daytonight', 'weekend']"
3216,01E4RTTR3YMQFXCBN0QZ7E0TC4,"['daytonight', 'weekend']"
3217,01E4RTWHB4ZAAGSWPFD3AWC4ZA,"['daytonight', 'weekend']"
3218,01E4RVS6PBSS8TK86E25P9T21C,"['daytonight', 'weekend']"
3219,01E4RTY0HGAD5269PER91PTK38,"['daytonight', 'weekend']"
3220,01E4RTS300D1QVSGTEDT3KP7WZ,"['daytonight', 'weekend']"
3221,01E4RVS3B5CKGJKRYR74M713G7,"['daytonight', 'weekend']"
3222,01E4RVSBGKFKMG98WQHJVKYGHQ,"['work', 'daytonight', 'weekend']"
3223,01E4RW2WP2S32SQ9RHR7ZAM2PE,"['daytonight', 'weekend']"
3224,01E4RTQD2A4HYJQCZGTB3RPX92,"['daytonight', 'weekend']"
3225,01E4RW6YEV82VCA0SKZ28DPFX7,"['daytonight', 'weekend']"
3226,01E4RW7TSB2B7MJ6GMY6FBPV78,"['daytonight', 'weekend']"
3227,01E4RW6SE04MKKMCNGEFRZWQN6,"['daytonight', 'weekend']"
3228,01E4RW7AJSJK66E99V3321VMSW,"['daytonight', 'weekend']"
3229,01E4RW80YFK880KFMWSW15C1A0,"['work', 'daytonight', 'weekend']"
3230,01E4RW7BH4HSEBGTM87Q9ZNYQ4,"['daytonight', 'weekend']"
3231,01E4RW73HR2BKFK30FSGZY6K9V,"['daytonight', 'weekend']"
3232,01E4RW7Q5VDQQPFJTWZSEX05MD,"['daytonight', 'weekend']"
3233,01E4RVX03RC8KNJH5QK3M6BF94,"['daytonight', 'weekend']"
3234,01E4RVKJVMS0Y55FJABH598E1J,"['daytonight', 'weekend']"
3235,01E4RVWK55PKFPPTT5V23S12QV,"['daytonight', 'weekend']"
3236,01E4RVE3X6N732SZ6ATQPZP1EE,"['daytonight', 'weekend']"
3237,01E4RVWNVT6X5AMPNGKTY9AFHD,"['daytonight', 'weekend']"
3238,01E4RVGNE1YR98RKB15QGN5P9Y,"['daytonight', 'weekend']"
3239,01E4RVEQNPNDTQ414583AN1GJD,"['daytonight', 'weekend']"
3240,01E4RV52S6PJ2A3NJHJEW1ZFT3,"['daytonight', 'weekend']"
3241,01E4RV1DWVFKQ3PQD9VKCC6146,"['work', 'daytonight', 'weekend']"
3242,01E4RV330J2FBMZDBW5KPQRV5M,"['daytonight', 'weekend']"
3243,01E4RTZMF8JTPPPR5GC7YZ9HVK,"['daytonight', 'weekend']"
3244,01E4RV4ARCK4HM91W4PEE6JMEP,"['daytonight', 'weekend']"
3245,01E4RV3DT7CF2VAX870MQ208JZ,"['daytonight', 'weekend']"
3246,01E4RTZS2WN1YZSTZS7EV4CMVK,"['daytonight', 'weekend']"
3247,01E4RV7FQS38VRZJ93TD84WB2E,"['daytonight', 'weekend']"
3248,01E4RV3Q3CXJ44T80YA9F7ZCD7,"['daytonight', 'weekend']"
3249,01E4RTZY2SC2WQC4Z2PXN4K5BM,"['daytonight', 'weekend']"
3250,01E4RTYW900FAN3453MZS3VN4X,"['daytonight', 'weekend']"
3251,01E4RV6ERX5HA85GJFDKTY2J9E,"['daytonight', 'weekend']"
3252,01E4RV5V3CW4P7WK7ZCAD5C5MX,"['daytonight', 'weekend']"
3253,01E4RV155D4DTQV8M9N5N92T0G,['weekend']
3254,01E4RV4P92GFX1KM53MRMMHYTE,"['daytonight', 'weekend']"
3255,01E4RV6592PQSKCABTHQSFRPW9,"['daytonight', 'weekend']"
3256,01E4RV0Q169DSHVFH5ZQG5F7KD,"['daytonight', 'weekend']"
3257,01E4RV0JK5NJHC432G83GVPZGD,"['work', 'daytonight', 'weekend']"
3258,01E4RV45W76FX0F24HQG1EE0VZ,"['daytonight', 'weekend']"
3259,01E4RW63KDSZCP6CF08X2SEQPS,"['daytonight', 'weekend']"
3260,01E4RVZYBFFAK6G63JRAN9RY19,"['daytonight', 'weekend']"
3261,01E4RW6H5GMBY851SJV4GT4WK4,"['daytonight', 'weekend']"
3262,01E4RW6N1GBW5T5SJ1QMV4HYMW,"['daytonight', 'vacation', 'weekend']"
3263,01E4RW6AEG3B1MQ3WXFGWT5EWH,"['daytonight', 'weekend']"
3264,01E4RW5DE6MWSZB0318BWY3DBY,"['daytonight', 'weekend']"
3265,01E4RW3XN0KJ39NB6GF9CA9QSF,"['daytonight', 'weekend']"
3266,01E4RW0F8EDRXT5YRZSDSQZC8C,"['daytonight', 'weekend']"
3267,01E4RW5MJX6YYT9QDD9S5QT6ZQ,"['daytonight', 'weekend']"
3268,01E4RW58VGMBP1ZXQZY86KE7XM,"['daytonight', 'weekend']"
3269,01E4RW2BPZDY8EH6FHRQEAESTW,"['daytonight', 'weekend']"
3270,01E4RVZS8XHCC6SXR5VZNV5SVW,"['daytonight', 'weekend']"
3271,01E4RW65VZRBFX6XYZ87JGY9JY,"['daytonight', 'weekend']"
3272,01E4RTJYGDKQDBS3DF02F8G0VW,"['daytonight', 'weekend']"
3273,01E4RVTDWGPTGHHEEYSCWZFSRM,"['daytonight', 'weekend']"
3274,01E4RTMQ8N7KMQE30SG6R7VE05,"['daytonight', 'weekend']"
3275,01E4RTJF5C6ESZ9MGY697VJ63R,"['daytonight', 'weekend']"
3276,01E4RTK272A9K9873VYRDZXFN9,"['daytonight', 'weekend']"
3277,01E4RTKBW4E2JD6N1JSB99Q9EA,"['daytonight', 'weekend']"
3278,01E4RTJMSW2T7B7ZGNVN4WSW9M,"['daytonight', 'weekend']"
3279,01E4RTX8S8XREWYR00KSYFX3SB,"['daytonight', 'weekend']"
3280,01E4RVTTW3TPWVV34TFQMMSNV0,"['daytonight', 'weekend']"
3281,01E4RTKWZES9GQHZ68EN6KCMP0,['daytonight']
3282,01E4RTMK4Q74RMTTZS5TTYEBG5,"['daytonight', 'weekend']"
3283,01E4RTKEKW0PGW523C7SCV8B6H,"['daytonight', 'weekend']"
3284,01E4RVVB2T25AD5YTQQEYQT686,"['daytonight', 'weekend']"
3285,01E4RTM4P09MMGNG9J0C0MNGQ7,"['daytonight', 'weekend']"
3286,01E4RTMWM5XPANAEQMVAMPVB7K,"['daytonight', 'weekend']"
3287,01E4RVBT6DT9WKEJBFRYQ2XTPN,"['daytonight', 'weekend']"
3288,01E4RVC3MR9X067XVNSB4GJ48T,"['daytonight', 'weekend']"
3289,01E4RTYNJYH8D61VNB6Z0G2P3V,"['daytonight', 'weekend']"
3290,01E4RTYH9GD17EPE3FSPY564CA,"['daytonight', 'weekend']"
3291,01E4RTZAA40WN7ANKGJPW5ZNS1,"['daytonight', 'weekend']"
3292,01E4RVG1BPER7XEQQFKSZWHNGH,"['daytonight', 'weekend']"
3293,01E4RVFRSY58E59AGCGF4M3V2D,"['daytonight', 'weekend']"
3294,01E4RVDY1FS05EN1R4XN6VP57V,"['daytonight', 'weekend']"
3295,01E4RVAJ5J8DGKXVFQQPGQAYFW,"['daytonight', 'weekend']"
3296,01E1JM049YVTF306M1CAMNPB9K,"['work', 'daytonight', 'weekend']"
3297,01E2KWWBQKTAVM7BZHS6BBE1F0,"['work', 'daytonight', 'weekend']"
3298,01E6079DG58YW9K78D57C6J2Y1,"['daytonight', 'weekend']"
3299,01E60186C59NSSEJTDM1FG22NR,"['daytonight', 'vacation', 'weekend']"
3300,01E5ZX1HYSGPZ393BBGGDHHXTB,"['daytonight', 'weekend']"
3301,01E603DT1A5DAFBCH4AHFT3V7T,"['daytonight', 'weekend']"
3302,01E5ZSW5V39S0ZNP2VBY2203C7,['weekend']
3303,01E6045KYCFMCHGV76KYCB48QA,"['daytonight', 'weekend']"
3304,01E5ZXKQDECBQNRYVHX75RQ7Y6,"['daytonight', 'weekend']"
3305,01E2KYWXE8W8V22YSRJ8XWQ145,['weekend']
3306,01E2KY412HYAKAVPK00VVZGCTR,"['daytonight', 'weekend']"
3307,01E2M0S9741NM9B0G6HRY34AAW,"['daytonight', 'weekend']"
3308,01E2KX0RFN5KANB5NVBRCQ1E8A,"['work', 'daytonight', 'weekend', 'coldweather']"
3309,01E2M0DC7M9EXE4Q16JYXP6KKY,"['daytonight', 'workout', 'weekend']"
3310,01E2KKBP839P3NQGVWGSQT28VS,['weekend']
3311,01E2KYZ70J22R0RA1VAZ694HSA,"['daytonight', 'weekend']"
3312,01E2M12EBN9RABHK60M0T557YJ,"['daytonight', 'weekend']"
3313,01E2C4156V7HQ9GTZNV7SN4CRH,"['work', 'daytonight', 'weekend']"
3314,01E2M02CHR133CG9JRSTF1Z27S,"['daytonight', 'weekend']"
3315,01E2KYWKXAB6FAE4ZY3GQP4Q2F,['weekend']
3316,01E2KKAFET4FC6JSZ774AP4C23,['weekend']
3317,01E2KZYK63Q09CV1P46X3ZBAGP,['weekend']
3318,01E2KXTDEMQV3377JHRB8ATAYE,"['daytonight', 'weekend']"
3319,01E2KYMTG3YNHMV95TNJ8J4Z7H,"['daytonight', 'weekend']"
3320,01E2M3003K6SQTC10SVSNWTNMN,['weekend']
3321,01E2M1EG4MSHZKH4CXX1HN00Y7,['weekend']
3322,01E2KMB9JEAD596WQY5551E8P4,"['work', 'daytonight', 'weekend']"
3323,01E2KY4AS8ZVWWQ4TJ4K5SQWY3,"['workout', 'weekend']"
3324,01E2KMPWYB8Y7D6W41Y5GXEQZ0,['weekend']
3325,01E2KYXPBPEFD2RSKTNCY1VADD,"['work', 'daytonight', 'weekend']"
3326,01E2M317HH0SVWAQ48HNB6CBG3,"['work', 'daytonight', 'weekend']"
3327,01E2M0E9ES5BG57BPVMJK4G60Y,"['work', 'daytonight', 'weekend']"
3328,01E2M0KSDAV7N7ZN078Y2A8DH1,"['daytonight', 'weekend']"
3329,01E2KZJGJ1MN4GDQHDXF0ZCMZ4,"['work', 'daytonight', 'weekend']"
3330,01E2M1FJ9285KBF1873MA1461Z,['weekend']
3331,01E2M2Z7NANGRHR1WRECA3A5ZG,['weekend']
3332,01E5ZTAC8BK20580VWSME38CN7,"['daytonight', 'weekend']"
3333,01E5ZSKS327RM8SMNY9AW8WCCJ,"['daytonight', 'weekend']"
3334,01E2KZBFZP5333RHPNQ5JYH3HD,"['daytonight', 'weekend']"
3335,01E2M1B0CPS7M944M2TC92QYGN,"['daytonight', 'weekend']"
3336,01E2KZJP7MF2WX2D6C471P0SCX,"['daytonight', 'weekend']"
3337,01E2KZGC4E4XK9TDE0Q30G5YCA,['weekend']
3338,01E2KWFGM8QJXW4G1Q9JPVSAVB,"['daytonight', 'vacation', 'weekend']"
3339,01E2KWG8XZDQB2S7HSG7QFETXV,"['work', 'daytonight', 'weekend']"
3340,01E2KWGWZ2YPTB812SB1R71J0F,['daytonight']
3341,01E2KWFNF7VPGXPSJB9HXKABE0,"['vacation', 'weekend']"
3342,01E606GBV7SSP3TN5PH119AFPD,['weekend']
3343,01E607036T15Q0N3N43VVX4JZJ,"['daytonight', 'vacation', 'weekend']"
3344,01E606MYE0S8EGFRDF6JT79ZY7,"['daytonight', 'weekend']"
3345,01E604BJF6X2T98229B9670VV9,"['nightout', 'daytonight', 'weekend']"
3346,01E60671M89T17R583RZEW83VW,"['daytonight', 'weekend']"
3347,01E2KZYDBX90X22PADV88QMCX1,"['vacation', 'weekend']"
3348,01E2KXF9CNV8VD6NTDST68BZEB,"['work', 'daytonight']"
3349,01E2KZYQ4A92JBFFRMY9SBBE8Q,"['nightout', 'daytonight']"
3350,01E2KZGH3V9W8P3MJF6CVP1PJT,"['daytonight', 'weekend']"
3351,01E2KX31SFKYFKP78DWF6VGBN0,"['daytonight', 'weekend']"
3352,01E2KX9M4E0C0Y2395QF3H1ZSP,"['daytonight', 'weekend']"
3353,01E2M00HPND11XPGJMAV9JSH3W,"['daytonight', 'weekend']"
3354,01E2KX4DQD3YBPHP9X2B8SN9E9,['weekend']
3355,01E2M1F3TW0EE5JNYAJJ0V0K96,"['daytonight', 'weekend']"
3356,01E2M3M0FK6535GCSRJMG74EDS,"['daytonight', 'weekend']"
3357,01E2M3R94F8RHX3HJH75PP52BM,"['daytonight', 'weekend']"
3358,01E2M3PEB02TB6S73AGYFHC6CE,"['daytonight', 'vacation', 'weekend']"
3359,01E2M4B6PXSZVKK12PTKBVZNFQ,"['work', 'daytonight', 'weekend']"
3360,01E2KYBGGG6SZFCCY3AJ2BEJG3,"['work', 'daytonight', 'weekend']"
3361,01E2M0VQAS7MQ5NZKC8PV0SH2D,"['daytonight', 'weekend']"
3362,01E2M054SHFCEG0B1AJYQTBHJG,"['daytonight', 'weekend']"
3363,01E2KYCQS6N6FQ1DDJPJ7SR0BH,"['daytonight', 'weekend']"
3364,01E2M0GWRZSKW3FREQ0WZJDKC6,"['work', 'daytonight']"
3365,01E2M0G43559GP7ZKPNS531XN1,"['daytonight', 'weekend']"
3366,01E2M0C9WP1GC8VCH3GGE08HW7,"['nightout', 'daytonight', 'weekend']"
3367,01E2M0X3964AFBDQGK2Y4JMHN4,"['daytonight', 'weekend']"
3368,01E2KYRSX0WVPB0JHXJDFD6813,"['daytonight', 'weekend']"
3369,01E2KYMGX7EQMK79GFCXMFYFBQ,"['work', 'daytonight']"
3370,01E2M04ZNVN8628VRVGV9K7KZS,"['daytonight', 'weekend']"
3371,01E2M0WMQC2GTY65A68WESMQVX,"['daytonight', 'weekend']"
3372,01E2M0FGG3MN1TCJN1ZHSNW9DN,"['daytonight', 'weekend']"
3373,01E2M0TYTBTDFBT18QZGJ14QEM,"['daytonight', 'weekend']"
3374,01E2KN6A28751XW5SAWWZNJ87E,"['daytonight', 'weekend']"
3375,01E2KN8RB0C0EXE23ER2D3XVQP,"['daytonight', 'weekend']"
3376,01E2KN1WKB7BCQZAFJ9NGAZMFQ,"['daytonight', 'weekend']"
3377,01E2KN2B7Z5N2YW4J48029YFPJ,"['work', 'daytonight', 'weekend']"
3378,01E2KM9A04XY14T1BBJKPB65SW,"['daytonight', 'vacation', 'weekend']"
3379,01E2KMB5KBZNBWJKVW2EMXNNKP,"['daytonight', 'weekend']"
3380,01E2KXN7DJ6BVN7DF44GXSCQTV,"['daytonight', 'weekend']"
3381,01E2KM63V0V054RM4N3XNVNJ35,"['daytonight', 'vacation', 'weekend']"
3382,01E2KXDQXQFAAFHQ426211YEAF,['weekend']
3383,01E2KXET7SKX42XJVJM1XCFTYK,"['daytonight', 'weekend']"
3384,01E2KY5PYX26RY362RY8MM1SYV,"['daytonight', 'weekend']"
3385,01E2KXGYHHYEE1VH1WS5BFPT36,"['daytonight', 'weekend']"
3386,01E2KMJM46A768R0VPGJMAA5X5,"['work', 'daytonight', 'weekend']"
3387,01E2KXQ1PBZ7EC5FYGY4F9QF3S,"['daytonight', 'weekend']"
3388,01E2KKKSH81TZ030BJ4K2MBPX8,"['daytonight', 'weekend']"
3389,01E2KKP7HTTYB0FZXD8YBPJ4XA,"['daytonight', 'weekend']"
3390,01E2KM7MHZTE0T0GATJP7194YZ,"['work', 'daytonight', 'weekend']"
3391,01E2KWA4QW6E8EXMZ0H56Y88S0,['weekend']
3392,01E2KM2RA06TDAWRG7K62W3KK2,"['daytonight', 'weekend']"
3393,01E2KN9CGY44WQDT1V4NGQ2C9Q,"['daytonight', 'weekend']"
3394,01E2KKSQN7D2EWK50YAM0YZANF,"['work', 'daytonight', 'weekend']"
3395,01E2KXCTNMB89EQ8NQ3DQZZBE6,"['work', 'daytonight', 'weekend']"
3396,01E2KW77PZ4VXRJYZF8REEEQ4Z,"['work', 'daytonight']"
3397,01E2KKZH9CM7HSABKHZP5DH6M5,['weekend']
3398,01E2KK9W1RE162ZBHRH813E3KX,"['work', 'daytonight']"
3399,01E2KKD76WE4J791F36VW5FGKK,['weekend']
3400,01E2KKTG8DZE7QFJEHRP7V8G7B,"['daytonight', 'weekend']"
3401,01E2KKBCJM5SZ014HQ8TYS1FE4,"['work', 'daytonight']"
3402,01E2KWC4PR6QE3M3789S5VTS64,"['daytonight', 'weekend']"
3403,01E2KW6S79RHAD3KJDYA61F1QR,['daytonight']
3404,01E2KWJDABR1H8PKA59FWXFPAB,"['work', 'daytonight', 'weekend']"
3405,01E2M3RQMBGCYPSHK9DCP2ZZ7E,"['daytonight', 'weekend']"
3406,01E2M3SG6G12DPEZDKKX906DPT,"['vacation', 'weekend']"
3407,01E2M3RDY5ZBS7J76D9SEZW4BS,"['daytonight', 'weekend']"
3408,01E2M3W80095T3267EAMT04FQY,['daytonight']
3409,01E2M3SMYJDJ1D1W5BQYKEGPHD,"['daytonight', 'weekend']"
3410,01E2KZQ41BVFZ0NA113YC4BJN1,['weekend']
3411,01E2M02V7QZNY9WN2XXNQPHKQJ,"['daytonight', 'weekend']"
3412,01E2KY58SWCTAZ3FS03QZZRNNT,"['daytonight', 'vacation', 'weekend']"
3413,01E2KXW37KSVKAN4R80Y6QXKHQ,"['work', 'daytonight']"
3414,01E2KZ3Y5CPEKW67W0N1GJJJEF,"['daytonight', 'weekend']"
3415,01E2KXP9N89S22RX3DHV0R2PHP,"['daytonight', 'weekend']"
3416,01E2KZADGDQ8EMWNMPSZQ8BJ3D,"['daytonight', 'weekend']"
3417,01E2M2QW6G1GCF63W4323AARXD,"['daytonight', 'weekend']"
3418,01E2M3HVPZPBMC7EVTTWKAPG3A,"['daytonight', 'weekend']"
3419,01E2M2VPDFRP98ZGEG6QAM7RKB,"['daytonight', 'weekend']"
3420,01E2M2TMDBPNP3Y36JFEN76BF0,"['daytonight', 'vacation', 'weekend']"
3421,01E2M23WDMNR9KSP77N2EBNR37,['daytonight']
3422,01E2M2VCKM4J81YKANGHJ1YQA9,"['daytonight', 'weekend']"
3423,01E2M2G3A3C1WSE1WJRTBFRJ9E,"['daytonight', 'weekend']"
3424,01E2M27V8GCCM97DAH4Z2CD662,['weekend']
3425,01E2M1E6DZ00R7WVHV7Y4H40XY,"['daytonight', 'weekend']"
3426,01E2M37MDWJZ146H1G3P83SFMP,"['daytonight', 'weekend']"
3427,01E2M16DGWQFFWR7JBTMM4SB41,"['daytonight', 'weekend']"
3428,01E2M1KHKWE3B378PBJ0DED0J6,"['daytonight', 'weekend']"
3429,01E2M2DSWHXE79884Y7AYDHM7J,"['daytonight', 'weekend']"
3430,01E2M387WK3EK7K0XKKVB7HFXQ,"['daytonight', 'weekend']"
3431,01E2M34WK9EJVZN3BTV6C8E7J1,"['daytonight', 'vacation', 'weekend']"
3432,01E2M1MEKJHXXBKHJ94KXAYZE9,"['daytonight', 'weekend']"
3433,01E2M2T5NH2N3QABWDS3HABAPA,['daytonight']
3434,01E2M2ZCJY2Y4BFD5DC07KPY78,"['work', 'daytonight', 'weekend']"
3435,01E2M3GMVV0E5N9Z98408JV52S,"['daytonight', 'weekend']"
3436,01E5ZWM8X2BSE33WWPES27Y3EP,"['daytonight', 'vacation', 'weekend']"
3437,01E5ZZD3F2WERP3TMKGZT82CH0,['daytonight']
3438,01E601MWEGZ7325JA8T336FYG3,"['daytonight', 'vacation', 'weekend']"
3439,01E5ZZC1P6S7AA9TCTPVVC7X1X,"['work', 'daytonight', 'weekend']"
3440,01E5ZVT5EHGW4K585PCTG9919Y,"['vacation', 'weekend']"
3441,01E2KYW0CEG1K9FR2PAW80G9GS,"['daytonight', 'weekend']"
3442,01E5ZWEF5K90R7VY39MWDVE1CT,"['daytonight', 'weekend']"
3443,01E2KW9CAJD3WBKFRTGK5NM7AA,"['work', 'daytonight']"
3444,01E600SH2A2T740S5GKAPSE689,"['work', 'daytonight', 'weekend']"
3445,01E5ZWT7AB59G6ZAA7DR5PAE7F,"['work', 'daytonight', 'weekend']"
3446,01E5ZWEXWHGHZRFVVMA57Z2XR1,"['daytonight', 'weekend']"
3447,01E5ZX0164D23F84SK0NFJG952,"['daytonight', 'weekend']"
3448,01E600DFNETDZTPGRH3D3D45TN,"['daytonight', 'weekend']"
3449,01E60154DCHNS89KYSEQ049EH1,"['daytonight', 'weekend']"
3450,01E600JBRPGT776FNHF9XJBPGG,"['daytonight', 'weekend']"
3451,01E2KX0KRWD4VF1Y1TVW3JF9AP,"['daytonight', 'weekend']"
3452,01E600YQAN2XQ8VXHENEBRK9GC,"['vacation', 'weekend']"
3453,01E2KWKYE2NW4CJ40RA066S8QN,"['daytonight', 'weekend']"
3454,01E2KW7PDK8K8KTDK6GZ1DHWNN,"['daytonight', 'weekend']"
3455,01E5ZWWNQ6VQRNRTCKWVY49JWA,"['daytonight', 'vacation', 'weekend']"
3456,01E5ZXQVFE8KAG8QG4N8EGEBP0,"['vacation', 'weekend']"
3457,01E5ZVFFMZAJRV2DR365CMRSMM,"['nightout', 'daytonight', 'weekend']"
3458,01E6005ZRWX9QQQR3N9129VSHT,"['daytonight', 'vacation', 'weekend']"
3459,01E601DD03H1W6E72NNNB1TCCZ,"['work', 'daytonight']"
3460,01E5ZZM42XXG2BQ7HVDBKPYQF5,"['daytonight', 'weekend']"
3461,01E2KW92EVMQXY2M9BGRP70PXP,"['daytonight', 'weekend']"
3462,01E5ZWHCGTMF7NHP57VJW0SF3K,"['daytonight', 'weekend']"
3463,01E2KWF6YZDRY6SVE7T2C364C1,"['daytonight', 'weekend']"
3464,01E2M4HXG47FF46JGTXEDBN7HS,"['daytonight', 'vacation', 'weekend']"
3465,01E5ZRXAX739A4AVECQKHPD8TR,"['daytonight', 'weekend']"
3466,01E2M4K9P8TS1FYPZZ1SNK86G7,"['work', 'daytonight', 'weekend']"
3467,01E2M4C8RBS7VEZ171YHK162PY,"['daytonight', 'weekend']"
3468,01E2M4FAW10FF6Q4AWEGGHMSXM,['daytonight']
3469,01E2M4C3TG66SW91YRY02KHFG3,"['daytonight', 'weekend']"
